*id*,*title*,*description*,*url*,*thumbnail*,*year*
*109700*,*Doctor Strange (2023) #14*,*A living game has taken root in Manhattan, transforming parts of the city into a dark fantasy world. Doctor Strange and his Secret Defenders have managed to insert themselves into the narrative, but they're not alone… Can Strange and company learn the rules and rescue those trapped within, or is it back to the Dark Ages for the Big Apple?*,*http://marvel.com/comics/issue/109700/doctor_strange_2023_14?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/2/d0/6601d309c5b23.jpg*,*2024*
*109699*,*Doctor Strange (2023) #13*,*A sentient role-playing game has transformed New York City into a fantasy world! To save lives and reverse the spell, Doctor Strange must gather a team of Secret Defenders. Will he be able to lead Black Cat, Taskmaster and Hunter's Moon as a team before it's too late?*,*http://marvel.com/comics/issue/109699/doctor_strange_2023_13?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/1/20/65e885c281149.jpg*,*2024*
*112122*,*Captain Marvel (2023) #5*,*REVELATIONS IN THE WINGS! Who are the Undone, and what do they want with Captain Marvel? Their worlds already intersect more than the Captain knows… And if that's stressing Carol out, "tense" takes on a whole new meaning when Yuna Yang drags her along for a family visit! Mysteries unravel in Alyssa Wong and Jan Bazaldua's hottest issue yet!*,*http://marvel.com/comics/issue/112122/captain_marvel_2023_5?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/5/90/65cccfb56dcee.jpg*,*2024*
*105843*,*Daredevil (2023) #6*,*A BOOK OF REVELATIONS! In their first no-holds-barred arc of DAREDEVIL, Saladin Ahmed and Aaron Kuder tore Matt Murdock's world asunder! With those closest to him ensnared by some dangerous and malevolent force, Matt's been left with nothing but questions. IN THIS ISSUE, he finally starts to get some answers from the STRANGEst source of all…*,*http://marvel.com/comics/issue/105843/daredevil_2023_6?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/4/f0/65cccfb61eada.jpg*,*2024*
*110545*,*Sentry (2023) #3*,*When Misty Knight and Jessica Jones uncover a connection between the new Sentries and the occult, they call upon the only people who might be able to make sense of it - Stephen and Clea Strange. But why do the Sentries they've managed to identify seem to be disappearing?*,*http://marvel.com/comics/issue/110545/sentry_2023_3?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/c/90/65cccf7d1719a.jpg*,*2024*
*110363*,*Captain America (2023) #6*,*CAPTAIN AMERICA VS. THE EMISSARY! It's a fight to the death as Captain America races to take down the Emissary before he destroys a peace rally - and Cap himself. But when physical might proves futile against the supernatural, will an assist from Doctor Strange be enough to turn the tide?*,*http://marvel.com/comics/issue/110363/captain_america_2023_6?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/9/70/65b7d7b5d14f1.jpg*,*2024*
*109698*,*Doctor Strange (2023) #12*,*Doctor Strange is a busy man - sometimes, it seems like the busiest man. But that man has a best friend. So when there's something strange haunting the Sanctum Sanctorum, who can we turn to? Why, BATS THE GHOST DOG, of course! But can Bats solve the mystery on his own, or is this good dog in over his head?*,*http://marvel.com/comics/issue/109698/doctor_strange_2023_12?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/6/20/65b7d7b5a2350.jpg*,*2024*
*110713*,*Alligator Loki Infinity Comic (2022) #33*,**,*http://marvel.com/comics/issue/110713/alligator_loki_infinity_comic_2022_33?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/3/30/657cb4010c469.jpg*,*2024*
*103961*,*G.O.D.S. (2023) #4*,*That guy in the beekeeper suit is holding a thing that's freaking everyone out. A Skinner box is bigger on the inside than the outside. The Avatar makes an enemy on the Axis of Power. If you save the universe and no one remembers, is it worth it? Maybe.*,*http://marvel.com/comics/issue/103961/gods_2023_4?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/6/d0/65a93b2f8d617.jpg*,*2024*
*112121*,*Captain Marvel (2023) #4*,*BLAST-HER INTO THE NEGATIVE ZONE! Determined to free both herself and the morally ambiguous Yuna from the permanent bond of the Nega-Bands, Captain Marvel brings the fight home to the Negative Zone! Buried deep somewhere inside this topsy-turvy world is the key to breaking the bond, but nothing in the Zone comes free. And when Carol ends up on Blastaar’s doorstep, the disgraced king gets a perfect shot at revenge.*,*http://marvel.com/comics/issue/112121/captain_marvel_2023_4?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/6/80/6596e136ad14d.jpg*,*2024*
*109697*,*Doctor Strange (2023) #11*,*In the aftermath of the war with General Strange, Stephen and Clea must set things to rights. But what about Clea’s new sister? Will they really return her to her warlord parents? Can the Stranges reckon with the legacy of the Faltine?*,*http://marvel.com/comics/issue/109697/doctor_strange_2023_11?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/b/03/6596e173e2054.jpg*,*2024*
*110709*,*Alligator Loki Infinity Comic (2022) #29*,**,*http://marvel.com/comics/issue/110709/alligator_loki_infinity_comic_2022_29?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/6/70/655e4a4f3c354.jpg*,*2023*
*107222*,*Ghost Rider (2022) #21*,*END OF THE ROAD! The Cult of Mephisto is possessing the next generation of humanity! But even if the Spirit of Vengeance stops the Cult, what does that mean for the future of Ghost Rider? Could this be the end of an era?*,*http://marvel.com/comics/issue/107222/ghost_rider_2022_21?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/9/60/6596e1b0a76cb.jpg*,*2023*
*112120*,*Captain Marvel (2023) #3*,*STEALING FROM THE STRANGES! Captain Marvel's taken up a new profession: thievery! Not that she had much choice in the matter, with Yuna Yang shuttling her to the Negative Zone every time Carol's do-gooder attitude gets in the way. The Captain's gotta get these Nega-Bands off so she can reclaim her life, and who better to ask advice from than the Sorcerer Supreme, Clea Strange? But when Yuna's hands get sticky again, Carol finds herself in the sorcerer's crosshairs…*,*http://marvel.com/comics/issue/112120/captain_marvel_2023_3?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/c/c0/6596e1cc8dc2d.jpg*,*2023*
*105857*,*Doctor Strange (2023) #10*,*GENERAL STRANGE VS. THE SORCERER SUPREME! General Strange has a millennium of fierce and ruthless experience over the Sorcerer Supreme. How can Doctor Strange protect the Earth and all of magic? And what dark creature will he have to become to best General Strange?*,*http://marvel.com/comics/issue/105857/doctor_strange_2023_10?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/6/40/6596e224c01ec.jpg*,*2023*
*103960*,*G.O.D.S. (2023) #3*,*Cassandra is cursed with knowing the future, but no one believes her. There are Black Swans in the bar. Oblivion wants to drink alone, but kids these days don't respect authority figures. Most of the ingredients are illegal outside of Hell's Kitchen.*,*http://marvel.com/comics/issue/103960/gods_2023_3?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/1/a0/6596e2167689c.jpg*,*2023*
*112249*,*Spider-Man Unlimited Infinity Comic (2023) #12*,**,*http://marvel.com/comics/issue/112249/spider-man_unlimited_infinity_comic_2023_12?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/3/40/654158f0523cc.jpg*,*2023*
*107221*,*Ghost Rider (2022) #20*,*On the trail of the Cult of Mephisto, Talia Warroad and Johnny Blaze discover a town emptied of adults. What happened, what will become of the children left behind and how does it connect to Talia's own childhood? He may not be the nurturing type, but these children's only hope is the Ghost Rider! Plus: A backup story featuring Ghost Rider and Kushala, the Spirit Rider!*,*http://marvel.com/comics/issue/107221/ghost_rider_2022_20?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/8/60/654bb06e22a0b.jpg*,*2023*
*103959*,*G.O.D.S. (2023) #2*,*Jonathan Hickman & Valerio Schiti continue to redefine the Marvel Cosmology! The Centum normally has twenty-five Primes, now only three remain. College isn't worth the time or the money. There's a hidden book in the hidden library that hides a hidden door. Kubisk Core is from Georgia, like that matters.*,*http://marvel.com/comics/issue/103959/gods_2023_2?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/f/70/654bb0ddd8f5d.jpg*,*2023*
*105856*,*Doctor Strange (2023) #9*,*With General Strange's endgame in sight, Doctor Strange must confront the man he could have been. But everyone has their own agenda… Can the Vishanti be trusted? Is W.A.N.D. capable of changing for the better, or will they return to their black-ops roots? Which Strange will Clea side with? It all comes to a head as the battle for the soul of Stephen Strange begins!*,*http://marvel.com/comics/issue/105856/doctor_strange_2023_9?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/3/30/654bb175064b6.jpg*,*2023*
*107220*,*Ghost Rider (2022) #19*,*MOVE OVER, GHOST RIDER! Talia Warroad is one of the most gifted magicians in America. But what happens when the Cult of Mephisto wants a piece of that gift? And what will they do when they find out the Ghost Rider is her partner?*,*http://marvel.com/comics/issue/107220/ghost_rider_2022_19?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/3/f0/65298f4e6c035.jpg*,*2023*
*105938*,*Doctor Strange By Jed Mackay Vol. 1: The Life Of Doctor Strange (Trade Paperback)*,*Collects Doctor Strange (2023) #1-5.  Stephen Strange is alive! Reunited with Clea and Wong, it's back to business for the Sorcerer Supreme when an unending sleeping sickness strikes the children of Bleecker Street! There can only be one culprit behind this attack - and now it's up to Doctor Strange and Clea to travel into the Dream Dimension to confront their old foe, Nightmare. But all is not what it seems, and what they discover will shock them! Then, when a cult summons the Dread Dormammu to New York, Stephen must risk everything in order to defeat his most dangerous foe! Plus: Wong takes on a new role - as an Agent of W.A.N.D.! Dark wedding bells are ringing for Clea's mother, Umar the Unrelenting - but who is she marrying?! And Doctor Strange shares a magical adventure with Sister Grimm of the Runaways!*,*http://marvel.com/comics/collection/105938/doctor_strange_by_jed_mackay_vol_1_the_life_of_doctor_strange_trade_paperback?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/4/20/651d645909f4f.jpg*,*2023*
*115574*,*G.O.D.S. First Look Infinity Comic (2023) #1*,**,*http://marvel.com/comics/issue/115574/gods_first_look_infinity_comic_2023_1?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/d/50/651b158643236.jpg*,*2023*
*105855*,*Doctor Strange (2023) #8*,*With the enemy revealed, Doctor Strange and his allies rush to confront his evil doppelganger, General Strange! But does the Doctor stand a chance again the General's five thousand years of experience? And will Stephen and Clea's marriage hold in the face of such a threat?*,*http://marvel.com/comics/issue/105855/doctor_strange_2023_8?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/1/f0/65298fe852769.jpg*,*2023*
*103958*,*G.O.D.S. (2023) #1*,*JONATHAN HICKMAN RE-INVENTS THE COSMOLOGY OF THE MARVEL UNIVERSE! WHAT HAPPENS WHEN THE-POWERS-THAT-BE MEET THE-NATURAL-ORDER-OF-THINGS? The infinite détente between THE-NATURAL-ORDER-OF-THINGS and THE-POWERS-THAT-BE nears an end. Old acquaintances are reunited during a Babylon Event. The Lion of Wolves throws the worst parties. Don't look under the table. There's a John Wilkes Booth penny on the ground. This ENORMOUS EXTRA-SIZED first issue features DOCTOR STRANGE, who, while not boring at all, is easily the most boring person in the book.*,*http://marvel.com/comics/issue/103958/gods_2023_1?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/9/e0/65298fe6c3bf0.jpg*,*2023*
*107219*,*Ghost Rider (2022) #18*,*Johnny Blaze has been traveling with the brilliant hedge witch, Talia Warroad, but how well does he really know her? Now Talia's messy past, her teenage loves and furious first spells, will pull into his lane. Just who is Talia Warroad and how was her life set on a collision course with the Spirit of Vengeance? Guest starring DOCTOR STRANGE!*,*http://marvel.com/comics/issue/107219/ghost_rider_2022_18?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/3/90/652990e16ae07.jpg*,*2023*
*105854*,*Doctor Strange (2023) #7*,*MEET GENERAL STRANGE! Stephen Strange is a doctor who has sworn to do no harm. But there's another, darker side to him, and it's his duty to win at any cost. Can Stephen best his mirror image, trained through thousands of years of mystic war?*,*http://marvel.com/comics/issue/105854/doctor_strange_2023_7?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/6/e0/6529914b9cd2e.jpg*,*2023*
*105853*,*Doctor Strange (2023) #6*,*Many years ago, Doctor Strange fought in a five thousand-year battle called the War of the Seven Spheres. But what was it? And how did it create the mysterious threat that plagues Strange today? PLUS: A bonus page written by Jonathan Hickman - WHO ARE THE G.O.D.S.?*,*http://marvel.com/comics/issue/105853/doctor_strange_2023_6?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/3/10/64d129b34147a.jpg*,*2023*
*105349*,*Doctor Strange: Fall Sunrise Treasury Edition (Trade Paperback)*,*Collects Doctor Strange: Fall Sunrise (2022) #1-4.  Brace yourself for a Doctor Strange story like you've never seen! From the uncanny mind of Tradd Moore (SILVER SURFER: BLACK), the Master of the Mystic Arts stars in one of his most mind-bending adventures - now wilder than ever on the oversized pages of a Treasury Edition! Doctor Strange awakens alone in a distant world not his own. Lost of purpose and surrounded by danger, the wandering sorcerer must explore this land of blades and mystery to unravel arcane secrets and escape the deadly horrors that lie in wait! Strange is pulled in every direction by powerful figures while millions of lives rest in the balance - including his own! Who can he trust? Can this world's deadly ritual be stopped? Or is the answer simply…blood? Heaven help us, it must be blood!*,*http://marvel.com/comics/collection/105349/doctor_strange_fall_sunrise_treasury_edition_trade_paperback?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/a/50/64c7ddc6666f7.jpg*,*2023*
*105161*,*Doctor Strange By Donny Cates (Trade Paperback)*,*Collects Doctor Strange (2017) #381-390, Doctor Strange: Damnation (2018) #1-4. Duplicity and Damnation! Evil is everywhere, and the world needs the Sorcerer Supreme more than ever. But the Sorcerer Supreme is now…Loki?! Say hello to the Master of the Mischief Arts! The Norse lord of lies has the cloak and spells, and he's even got Zelma Stanton as his assistant! So what happened to Stephen Strange? Down but not out, Strange may have one last play left in him - one that could shake the Marvel Universe to its core! But when Strange raises up Las Vegas from its destruction during Hydra's Secret Empire, he inadvertently hands the key to the city of sin to the embodiment of evil: Mephisto! It will take an unlikely assemblage of heroes from throughout the Marvel Universe to defeat Mephisto - but at what price?*,*http://marvel.com/comics/collection/105161/doctor_strange_by_donny_cates_trade_paperback?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/9/10/64a82eee1a181.jpg*,*2023*
*105852*,*Doctor Strange (2023) #5*,*DARK WEDDING BELLS RINGING! Strange and Clea have been invited to an interdimensional wedding. But when the bride is Clea's own mother, Umar the Unrelenting, it's not exactly the family event the Stranges want to attend. Especially when the guests are mysteriously being murdered!*,*http://marvel.com/comics/issue/105852/doctor_strange_2023_5?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/4/00/6494a8aa88535.jpg*,*2023*
*94137*,*Blade: First Bite Infinity Comic (2023) #2*,**,*http://marvel.com/comics/issue/94137/blade_first_bite_infinity_comic_2023_2?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/f/30/645aa85dc1dfb.jpg*,*2023*
*97145*,*Ultimate Invasion (2023) #1*,*THE TRANSFORMATION OF THE MARVEL UNIVERSE BEGINS! Superstar creators Jonathan Hickman and Bryan Hitch team up! The Illuminati must form once again to stop the Maker from his plans to destroy - or perhaps rebuild - the universe, with Miles Morales at the center of it all! Bryan's work on THE ULTIMATES helped redefine super hero comics for the 2000s - wait until you see what he and Jonathan have in store for this decade! Including new data pages by Jonathan Hickman - plus exclusive behind-the-scenes material on the world-building that has gone into this project!*,*http://marvel.com/comics/issue/97145/ultimate_invasion_2023_1?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/6/70/648735ebac505.jpg*,*2023*
*105851*,*Doctor Strange (2023) #4*,*MEET WONG…AGENT OF W.A.N.D.! Wong and magic super-spy Pandora Peters are reforming S.H.I.E.L.D.'s covert mystical organization. Their first mission? Find a supernatural serial killer who not only destroys magic but eats it! Who is this horrifying monster? And what future danger does it spell for Doctor Strange?*,*http://marvel.com/comics/issue/105851/doctor_strange_2023_4?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/1/70/6487369bc6907.jpg*,*2023*
*98410*,*Clobberin' Time (2023) #3*,*Ben Grimm travels to the Jersey Shore (and beyond) for a Grimm family reunion. Things get even more awkward when Doctor Strange shows up with information about the time-and-space-traveling thief who's been haranguing the THING. Don't miss part three of the greatest THING story ever told, as far as we know...*,*http://marvel.com/comics/issue/98410/clobberin_time_2023_3?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/7/00/646e77791eba3.jpg*,*2023*
*105850*,*Doctor Strange (2023) #3*,*A DAY WITH DORMAMMU! Stephen Strange has no short supply of enemies, but none are more fearsome than DORMAMMU…master of the Dark Dimension! When a cult summons the Dreaded Lord to New York, Stephen has to risk everything in order to defeat his most dangerous foe! But is he truly up for the task? Plus, a backup story featuring Doctor Strange and Sister Grimm of the Runaways!*,*http://marvel.com/comics/issue/105850/doctor_strange_2023_3?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/1/a0/646e7774d7466.jpg*,*2023*
*105849*,*Doctor Strange (2023) #2*,*An unending sleeping sickness has struck the children of Bleecker Street! There can only be one culprit behind this attack. It’s up to Doctor Strange and Clea to travel into the Dream Dimension to confront their old foe, Nightmare. But all is not what they seem…and what they discover will shock them!*,*http://marvel.com/comics/issue/105849/doctor_strange_2023_2?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/0/03/645111b8a3654.jpg*,*2023*
*101196*,*Strange Academy: Finals (2022) #5*,*THE FINAL BATTLE FOR THE SOUL OF MARVEL MAGIC BEGINS HERE! And some will stand, while some will fall…*,*http://marvel.com/comics/issue/101196/strange_academy_finals_2022_5?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/9/80/641e08aff36e4.jpg*,*2023*
*109092*,*Doctor Strange: The Last Days of Magic Infinity Comic (2023) #3*,*The Infinity Comics adaptation of DOCTOR STRANGE (2015) #7! As all of his magic dissipates, Doctor Strange is at the mercy of The Imperator! The powerless sorcerer is no longer supreme and can't possibly best a super-powered foe hell-bent on his destruction.*,*http://marvel.com/comics/issue/109092/doctor_strange_the_last_days_of_magic_infinity_comic_2023_3?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/9/a0/63f7a37b52e8b.jpg*,*2023*
*109094*,*Doctor Strange: The Last Days of Magic Infinity Comic (2023) #5*,*The Infinity Comics adaptation of DOCTOR STRANGE (2015) #8 and issue #9! Stripped of all of his magic, Stephen Strange scours the globe for any weapon he can use against the Empirikul.*,*http://marvel.com/comics/issue/109094/doctor_strange_the_last_days_of_magic_infinity_comic_2023_5?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/9/c0/63f7a37b55be7.jpg*,*2023*
*109096*,*Doctor Strange: The Last Days of Magic Infinity Comic (2023) #7*,*The Infinity Comics adaptation of DOCTOR STRANGE (2015) #10! The Sorcerer Supreme must learn some new tricks and utilize new weapons if he's to defeat the Empirikul!*,*http://marvel.com/comics/issue/109096/doctor_strange_the_last_days_of_magic_infinity_comic_2023_7?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/9/d0/63f7a39a339fc.jpg*,*2023*
*109091*,*Doctor Strange: The Last Days of Magic Infinity Comic (2023) #2*,*The Infinity Comics adaptation of DOCTOR STRANGE (2015) #6! The Emperikul’s next target? The Marvel Universe. And with Doctor Strange weakened beyond measure? We don’t have a chance!*,*http://marvel.com/comics/issue/109091/doctor_strange_the_last_days_of_magic_infinity_comic_2023_2?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/6/e0/63f7a37b546c8.jpg*,*2023*
*109093*,*Doctor Strange: The Last Days of Magic Infinity Comic (2023) #4*,*The Infinity Comics adaptation of DOCTOR STRANGE (2015) #8! All of Doctor Strange's magic has been destroyed and our world is on the edge of disaster. What on Earth can Stephen do?*,*http://marvel.com/comics/issue/109093/doctor_strange_the_last_days_of_magic_infinity_comic_2023_4?utm_campaign=apiRef&utm_source=af4ce9272a311153844509e7a5478032*,*http://i.annihil.us/u/prod/marvel/i/mg/8/f0/63f7a37b5b0c1.jpg*,*2023*
