*id*,*title*,*description*,*url*,*thumbnail*,*year*
*74039*,*Invisible Woman: Partners In Crime (Trade Paperback)*,*Collects Invisible Woman (2019) #1-5.  Shocking secrets from the Invisible Woman’s past are revealed! Years ago, Susan Storm Richards undertook an espionage mission for S.H.I.E.L.D. — and now it’s up to her to save her former partner from death at the hands of international terrorists! The Invisible Woman must form an unlikely — and uneasy — alliance with another heroine who knows a thing or two about staying hidden: the Black Widow! Together the two will comb the lush palaces and back alleys of the seedy island nation of Madripoor — but what they discover will shake the Invisible Woman to the core and turn her mission upside down!*,*http://marvel.com/comics/collection/74039/invisible_woman_partners_in_crime_trade_paperback?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/5/c0/5e1cb9804c120.jpg*,*2020*
*74043*,*Invisible Woman (2019) #5*,*In order to find and rescue her former espionage partner, Sue Richards will have to step over a line of conduct that would horrify her family if they were ever to find out. How will this leave the Invisible Woman changed?*,*http://marvel.com/comics/issue/74043/invisible_woman_2019_5?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/5/80/5dc9dbba5cdd9.jpg*,*2019*
*74042*,*Invisible Woman (2019) #4*,*Lost in a foreign land, cut off from her friends and family, Susan Richards is on the hunt. When she learns the true secrets behind her former S.H.I.E.L.D. partner, what she finds out rocks her world and endangers millions!*,*http://marvel.com/comics/issue/74042/invisible_woman_2019_4?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/d/80/5daf69f786bf5.jpg*,*2019*
*78530*,*Fearless (2019) #4*,*MS. MARVEL'S HERE TO SAVE THE DAY! She may be one of the youngest Avengers ever, but don't underestimate the protector of Jersey City. Kamala Khan teams up with Captain Marvel, Storm and Invisible Woman for the summer camp save of the century! Then, classic character Namora takes center stage in the ultimate beach read! And don't miss your dose of Herstory with profiles on classic and contemporary creators!*,*http://marvel.com/comics/issue/78530/fearless_2019_4?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/4/80/5da4ca1bb4dec.jpg*,*2019*
*76378*,*Fearless (2019) #3*,*YOUR FAVORITE HEROINES UNITE FOR ACTION-PACKED ADVENTURE! NOW A FOUR ISSUE SERIES! Alien invasion at a summer camp for young girls? You know who to call. Captain Marvel is on her way - and she won't be alone. Some of Marvel's biggest heroes unite for the battle of the season! Then, a new mystery puts Patsy Walker - a.k.a. Hellcat - on the prowl! And don't miss your dose of Herstory with profiles on classic and contemporary creators!*,*http://marvel.com/comics/issue/76378/fearless_2019_3?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5d7f9320b7643.jpg*,*2019*
*74041*,*Invisible Woman (2019) #3*,*Super hero-turned-spy Susan Richards is tracking her former partner across the world. If her invisibility and force fields don't help her find him in time, they're both headed for execution!*,*http://marvel.com/comics/issue/74041/invisible_woman_2019_3?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/b0/5d700eefe86eb.jpg*,*2019*
*76377*,*Fearless (2019) #2*,*CELEBRATE THE WOMEN OF MARVEL WITH ALL-NEW STORIES! First, a star-studded adventure by Hugo-nominated writer Seanan McGuire! For Captain Marvel of the Avengers, Invisible Woman of the Fantastic Four and Storm of the X-Men, a seemingly simple day at a leadership camp for girls is turning out to be MUCH more complicated - and dangerous! - than they'd bargained for. Then, GWENPOOL, PUNISHER and Rick and Morty veteran Karla Pacheco dives into the dangerous world of Night Nurse! And don't miss your dose of Herstory with profiles on classic and contemporary creators!*,*http://marvel.com/comics/issue/76377/fearless_2019_2?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/20/5d54222a9c3fc.jpg*,*2019*
*74040*,*Invisible Woman (2019) #2*,*Susan Richards, the Invisible Woman, forms an unlikely - and uneasy - alliance with fellow spy the Black Widow to comb the alleys and palaces of Madripoor! They're searching for Sue Richards' first partner - but what they discover will shake Sue to the core and turn her mission upside down!*,*http://marvel.com/comics/issue/74040/invisible_woman_2019_2?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/e/03/5d404f3892538.jpg*,*2019*
*76376*,*Fearless (2019) #1*,*THE FIERCEST LADIES OF THE MARVEL UNIVERSE - ON AND OFF THE PAGE ! Straight off her silver-screen debut, Captain Marvel takes the world by storm! And speaking of the weather, Storm of the X-Men faces a problem only a goddess could solve. Add the Invisible Woman, and you've got an unstoppable trio in a story by Hugo-nominated novelist and SPIDER-GWEN: GHOST-SPIDER writer Seanan McGuire! Then, Leah Williams takes us back to the golden days of romance with Millie the Model! Plus: Get your dose of herstory with profiles on classic and contemporary creators!*,*http://marvel.com/comics/issue/76376/fearless_2019_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/00/5d2c927bc061c.jpg*,*2019*
*74038*,*Invisible Woman (2019) #1*,*Fresh from the pages of FANTASTIC FOUR, for the first time Susan Storm-Richards stars in her own limited series - and the secrets about her past revealed therein will shake readers' perceptions of the Invisible Woman forevermore! Years ago, she undertook an espionage mission for S.H.I.E.L.D. - and now it's up to her to save her former partner from death at the hands of international terrorists!*,*http://marvel.com/comics/issue/74038/invisible_woman_2019_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/5/e0/5d1bc366024f3.jpg*,*2019*
*67929*,*Captain America (2018) #11*,*CAPTAIN OF NOTHING continues! HUNTED AFTERMATH! MANHUNT! But who is doing the hunting - the law-enforcement apparatus of the world or Captain America himself?*,*http://marvel.com/comics/issue/67929/captain_america_2018_11?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/c/e0/5d01307920518.jpg*,*2019*
*67177*,*Marvel 2-in-One (2017) #12*,*Our heroes were betrayed and left for dead, but now that the FANTASTIC FOUR are back, where's RACHNA KOUL? The HUMAN TORCH and INVISIBLE WOMAN will soon find out, provided they can get past THE MOLE MAN!*,*http://marvel.com/comics/issue/67177/marvel_2-in-one_2017_12?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/d0/5bf477574b2a8.jpg*,*2018*
*49777*,*Fantastic Four (2014) #7*,*ORIGINAL SIN: THE FATEFUL FOUR PART II. The FANTASTIC FOUR are being torn apart at their very foundation! Will Ben be able to cope with the Original Sin he's learned about Johnny? Will Sue and Reed lose FRANKLIN and the rest of the FUTURE FOUNDATION? Will what's left of the team be able stop their headquarters from being shut down by...THE AVENGERS?*,*http://marvel.com/comics/issue/49777/fantastic_four_2014_7?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/50/53b2d5e4855a3.jpg*,*2014*
*49776*,*Fantastic Four (2014) #6*,*When the Watcher is murdered the Fantastic Four must join forces with the rest of the world's heroes to find out who did it. Prepare as the Fantastic Four join the investigation of Marvel's biggest murder mystery yet--Original Sin... Everybody has one.*,*http://marvel.com/comics/issue/49776/fantastic_four_2014_6?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/e/03/5399d24275b18.jpg*,*2014*
*49775*,*Fantastic Four (2014) #5*,*"THE FALL OF THE FANTASTIC FOUR" PART 5 - Super-Sized issue! The Baxter Building is quarantined and shut down! The Fantastic Four held accountable for the destruction in Manhattan! A major turning point for the team and a dire blow to the family! The trial of the century featuring an all-star roster of guest artists!*,*http://marvel.com/comics/issue/49775/fantastic_four_2014_5?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/7/10/5374f2a799cc5.jpg*,*2014*
*49774*,*Fantastic Four (2014) #4*,*"THE FALL OF THE FANTASTIC FOUR" PART 4. FLAME OFF!!! JOHNNY STORM has lost his powers! The HUMAN TORCH is no more!!! With one member down, a new threat emerges -- the WRECKING CREW...with powers mysteriously elevated to A-level destruction as they team-up with the WIZARD to be a new, devastating version of the FRIGHTFUL FOUR! And as BEN and ALICIA'S romance rekindles, so looms the PUPPET MASTER with dark plans for both of them. All this and the return of FF members ANT MAN, MS. THING and SHE-HULK.*,*http://marvel.com/comics/issue/49774/fantastic_four_2014_4?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/03/53693796a0a60.jpg*,*2014*
*49773*,*Fantastic Four (2014) #3*,*"THE FALL OF THE FANTASTIC FOUR" PART 3. The FANTASTIC FOUR were victorious defending Manhattan from inter-dimensional invasion but at a terrible cost!!! Is this "Flame Off" forever for the HUMAN TORCH? Introducing a new stronger, deadlier version of the WRECKING CREW!!!*,*http://marvel.com/comics/issue/49773/fantastic_four_2014_3?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/e0/534ee336189b7.jpg*,*2014*
*49772*,*Fantastic Four (2014) #2*,*"THE FALL OF THE FANTASTIC FOUR" PART 2. Manhattan is under attack by a monstrous killer swarm from a corrupted pocket universe, and in order to defeat it the FANTASTIC FOUR will need all their courage, powers and skill...as well as those of every other hero in New York! But to attain final victory one of the First Family will must make a TERRIBLE SACRIFICE! And so the first strings are pulled and the first pieces are put in place...On the Fantastic Four's DOWNFALL!*,*http://marvel.com/comics/issue/49772/fantastic_four_2014_2?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/10/5314f10b8457b.jpg*,*2014*
*49771*,*Fantastic Four (2014) #1*,*"THE FALL OF THE FANTASTIC FOUR" PART 1. The world's greatest comics magazine begins anew with Marvel's First Family, the Fantastic Four! But as the brilliant MR. FANTASTIC, the compassionate INVISIBLE WOMAN, the ever lovin' THING & the hot-headed HUMAN TORCH embark on a strange mission, they aren't met with new beginnings, but an untimely end! As the family of cosmic explorers head towards their darkest hour, who could possibly be behind their downfall? And how is one of their oldest enemies, the sadistic dragon known as Fing-Fang-Foom involved? Prepare for the fantastic!*,*http://marvel.com/comics/issue/49771/fantastic_four_2014_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/00/5a553b29671a0.jpg*,*2014*
*41208*,*FF (2011) #22*,*Concluding the crossover with FF #610, witness the fallout of Bentley 23's reunion with his father, the Wizard. It's Bad Father, Worse Son.*,*http://marvel.com/comics/issue/41208/ff_2011_22?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/80/51f68db70d1b9.jpg*,*2012*
*41198*,*FF (2011) #21*,*In a move that surprises everyone, Black Bolt and the Inhumans return to Earth. What does this mean for Marvel's first family?*,*http://marvel.com/comics/issue/41198/ff_2011_21?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/70/51f68dc239205.jpg*,*2012*
*41202*,*FF (2011) #20*,**,*http://marvel.com/comics/issue/41202/ff_2011_20?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/10/51f68dd003c44.jpg*,*2012*
*1776*,*Marvel Masterworks: The Fantastic Four Vol. 8 (Trade Paperback)*,**,*http://marvel.com/comics/collection/1776/marvel_masterworks_the_fantastic_four_vol_8_trade_paperback?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/60/65cd44a47de60.jpg*,*2012*
*40471*,*Fantastic Four (1998) #604*,**,*http://marvel.com/comics/issue/40471/fantastic_four_1998_604?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/c/90/56bcad8b08e57.jpg*,*2012*
*39352*,*Ff by Jonathan Hickman (Hardcover)*,**,*http://marvel.com/comics/collection/39352/ff_by_jonathan_hickman_hardcover?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/4/10/4e9d8208841e6.jpg*,*2012*
*38796*,*Fantastic Four (1998) #601*,*FOREVER PART 2 Finally, It's Clobberin' Time.*,*http://marvel.com/comics/issue/38796/fantastic_four_1998_601?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/8/60/51dc1b51ab390.jpg*,*2011*
*41197*,*FF (2011) #12*,**,*http://marvel.com/comics/issue/41197/ff_2011_12?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/c0/51f68cfb59341.jpg*,*2011*
*38607*,*FF (2011) #11*,*A galactic empire is born as the War of Four Cities comes to a close. What does it mean for Marvel's First Family?*,*http://marvel.com/comics/issue/38607/ff_2011_11?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4f7de154b962b.jpg*,*2011*
*39953*,*Fear Itself: The Fearless (2011) #1*,*When Fear Itself is over, the hunt is on! Mystical hammers lay strewn across the entire Marvel Universe and it is Valkyrie's mission to find them, no matter what the cost, and no matter who stands in her way,even if it's Captain America & the Avengers!*,*http://marvel.com/comics/issue/39953/fear_itself_the_fearless_2011_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5bb647436763c.jpg*,*2011*
*38608*,*FF (2011) #10*,*Ben Grimm returns as Ronan the Accuser and the armies of the Kree Empire invade the Earth!*,*http://marvel.com/comics/issue/38608/ff_2011_10?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/70/4e8626ba91a54.jpg*,*2011*
*38083*,*X-Men (2010) #19*,**,*http://marvel.com/comics/issue/38083/x-men_2010_19?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/c/90/58d13b92afc9c.jpg*,*2011*
*38141*,*Fantastic Four: Season One (2012) #1*,*In Manhattan's most famous skyscraper, the Baxter Building, scientific genius Reed Richards hatches a plan that will change the lives of those he loves most - and the very course of human history - in a way no one could have ever imagined. Revisit the story that irrevocably altered comics and pop culture in this all-new graphic novel, modernizing the journey of Reed Richards, Susan Storm, Johnny Storm and Ben Grimm as they travel to the stars - and return with fantastic, devastating results! Plus: Witness the FF's cataclysmic first battles with the Mole Man, Dr. Doom and Prince Namor, the mysterious Sub-Mariner, in a way you've never seen before. You only think you know the story! Also features FANTASTIC FOUR #570 by Jonathan Hickman and Dale Eaglesham.*,*http://marvel.com/comics/issue/38141/fantastic_four_season_one_2012_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/d/10/56bb94ded9b93.jpg*,*2011*
*41118*,*X-Men (2010) #19 (Mc 50th Anniversary Variant)*,**,*http://marvel.com/comics/issue/41118/x-men_2010_19_mc_50th_anniversary_variant/mc_50th_anniversary_variant?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4e83757757f65.jpg*,*2011*
*38609*,*FF (2011) #9*,*The Future Foundation is caught in the middle of the War of Four Cities. Watch as the war expands to encompass the entire Marvel Universe!*,*http://marvel.com/comics/issue/38609/ff_2011_9?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/00/5ad1145b25fe6.jpg*,*2011*
*37397*,*FF (2011) #8*,*The War of Four Cities escalates and we learn what it is that Marvel's First Family fears most!*,*http://marvel.com/comics/issue/37397/ff_2011_8?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/2/70/5ad10fead7ff8.jpg*,*2011*
*41491*,*FF (2011) #3 (2nd Printing Variant)*,**,*http://marvel.com/comics/issue/41491/ff_2011_3_2nd_printing_variant/2nd_printing_variant?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/10/4e441d067b641.jpg*,*2011*
*41492*,*FF (2011) #2 (2nd Printing Variant)*,**,*http://marvel.com/comics/issue/41492/ff_2011_2_2nd_printing_variant/2nd_printing_variant?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/2/60/4e4416122d2b0.jpg*,*2011*
*41493*,*FF (2011) #4 (2nd Printing Variant)*,**,*http://marvel.com/comics/issue/41493/ff_2011_4_2nd_printing_variant/2nd_printing_variant?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/80/4e441d8cebff3.jpg*,*2011*
*37401*,*FF (2011) #7*,*At what ends will Black Bolt go to in order to become king of the Inhumans once again? And will the prophecies of the War of Four Cities come to pass?*,*http://marvel.com/comics/issue/37401/ff_2011_7?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/5/50/5ad10a055632c.jpg*,*2011*
*35513*,*Amazing Spider-Man (1999) #666*,**,*http://marvel.com/comics/issue/35513/amazing_spider-man_1999_666?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/e0/57eaa30fd170e.jpg*,*2011*
*38977*,*Fear Itself: FF (2011) #1*,**,*http://marvel.com/comics/issue/38977/fear_itself_ff_2011_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/7/40/5644de7f2886b.jpg*,*2011*
*37395*,*FF (2011) #6*,*The return of the king! Black Bolt is back and determined to reclaim his throne.*,*http://marvel.com/comics/issue/37395/ff_2011_6?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/20/5ad1051a44986.jpg*,*2011*
*40025*,*Amazing Spider-Man (1999) #665 (AMAZING SPIDER-MAN 665 I AM CAPTAIN AMERICA VARIANT)*,**,*http://marvel.com/comics/issue/40025/amazing_spider-man_1999_665_amazing_spider-man_665_i_am_captain_america_variant/amazing_spider-man_665_i_am_captain_america_variant?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4ea0229f1b48a.jpg*,*2011*
*35503*,*Amazing Spider-Man (1999) #665*,**,*http://marvel.com/comics/issue/35503/amazing_spider-man_1999_665?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/d0/580e3a0041494.jpg*,*2011*
*37402*,*FF (2011) #5*,*The mystery that is...Medusa!*,*http://marvel.com/comics/issue/37402/ff_2011_5?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/00/51f68bb1f3412.jpg*,*2011*
*39602*,*Fantastic Four: The Last Stand (2011) #1*,**,*http://marvel.com/comics/issue/39602/fantastic_four_the_last_stand_2011_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4d88c34a87a6a.jpg*,*2011*
*40882*,*Amazing Spider-Man (1999) #659 (2nd Printing Variant)*,**,*http://marvel.com/comics/issue/40882/amazing_spider-man_1999_659_2nd_printing_variant/2nd_printing_variant?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/c/60/4e9f22c54bcd4.jpg*,*2011*
*35501*,*Amazing Spider-Man (1999) #663*,**,*http://marvel.com/comics/issue/35501/amazing_spider-man_1999_663?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/50/580e212952c6d.jpg*,*2011*
*37403*,*FF (2011) #4*,**,*http://marvel.com/comics/issue/37403/ff_2011_4?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/e0/51f68bc07b1ca.jpg*,*2011*
*35533*,*Amazing Spider-Man (1999) #661*,*After his work with the new FF wraps for the week, what can the original teenaged super hero teach the world's most at-risk group of super-powered teens? Find out when Spider-Man substitutes at the Avengers Academy!*,*http://marvel.com/comics/issue/35533/amazing_spider-man_1999_661?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/b0/580a7e3f29732.jpg*,*2011*
*38638*,*Silver Surfer (2010) #4*,*High Evolutionary's grand design is rewriting the world and Surfer can't save us on his own. The Future Foundation joins the fight as our penultimate issue builds to a cosmic climax that will be the Silver Surfer's greatest sacrifice ever!*,*http://marvel.com/comics/issue/38638/silver_surfer_2010_4?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/80/5c82d2ced74ec.jpg*,*2011*
*39041*,*Amazing Spider-Man (1999) #661 (X-Men Art Variant)*,**,*http://marvel.com/comics/issue/39041/amazing_spider-man_1999_661_x-men_art_variant/x-men_art_variant?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/c/d0/4e9f2f83de1e2.jpg*,*2011*
*37404*,*FF (2011) #3*,**,*http://marvel.com/comics/issue/37404/ff_2011_3?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/70/51f68bd303790.jpg*,*2011*
*35505*,*Amazing Spider-Man (1999) #660*,*It's the Sinister Six versus The Future Foundation! But what happens when the world's deadliest super-villains take on the entire FF, including the kids?*,*http://marvel.com/comics/issue/35505/amazing_spider-man_1999_660?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/4/10/4e9f2554926c4.jpg*,*2011*
*38523*,*Age of X: Universe (2011) #2*,**,*http://marvel.com/comics/issue/38523/age_of_x_universe_2011_2?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/7/60/59773cf861be7.jpg*,*2011*
*39018*,*Amazing Spider-Man (1999) #659*,*To the end of the universe! To the future and back! Up and down the Microverse! And France! These are the varied destinations on the FF's itinerary. Can Spidey handle the harrowing, universe-spanning antics of the FF?*,*http://marvel.com/comics/issue/39018/amazing_spider-man_1999_659?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/a/03/580a42069e692.jpg*,*2011*
*37400*,*FF (2011) #2*,**,*http://marvel.com/comics/issue/37400/ff_2011_2?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/30/51f68be0b365a.jpg*,*2011*
