*id*,*title*,*description*,*url*,*thumbnail*,*year*
*40638*,*Hulk (2008) #50*,**,*http://marvel.com/comics/issue/40638/hulk_2008_50?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/20/5ba3a68f2ddb5.jpg*,*2012*
*15717*,*Ultimate X-Men (2001) #26*,*null*,*http://marvel.com/comics/issue/15717/ultimate_x-men_2001_26?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/1/50/5baa3bf23cfb0.jpg*,*2003*
